tSec,dx,dy,dz,dvx,dvy,dvz
46800.0,-9.401701390743256e-07,-1.3969838619232178e-07,8.791685104370117e-07,-5.302354111336172e-10,-8.05925992608536e-10,-7.60337570682168e-10,0.0
46860.0,-9.699724614620209e-07,-1.8998980522155762e-07,8.298084139823914e-07,-4.802132025361061e-10,-7.901235221652314e-10,-7.903508958406746e-10,0.0
46920.0,-1.000240445137024e-06,-2.300366759300232e-07,7.795169949531555e-07,-4.2018655221909285e-10,-7.898961484897882e-10,-8.394636097364128e-10,0.0
46980.0,-1.0300427675247192e-06,-2.8032809495925903e-07,7.394701242446899e-07,-3.701643436215818e-10,-7.698872650507838e-10,-8.803908713161945e-10,0.0
47040.0,-1.050066202878952e-06,-3.3061951398849487e-07,6.807968020439148e-07,-3.192326403222978e-10,-7.498783816117793e-10,-9.199538908433169e-10,0.0
47100.0,-1.0600779205560684e-06,-3.6973506212234497e-07,6.193295121192932e-07,-2.701199264265597e-10,-7.398739398922771e-10,-9.399627742823213e-10,0.0
47160.0,-1.0798685252666473e-06,-4.200264811515808e-07,5.699694156646729e-07,-2.1009327610954642e-10,-7.098606147337705e-10,-9.69976099440828e-10,0.0
47220.0,-1.0898802429437637e-06,-4.498288035392761e-07,5.103647708892822e-07,-1.6007106751203537e-10,-6.898517312947661e-10,-1.0099938663188368e-09,0.0
47280.0,-1.0950025171041489e-06,-4.903413355350494e-07,4.507601261138916e-07,-1.000444171950221e-10,-6.698428478557616e-10,-1.0300027497578412e-09,0.0
47340.0,-1.0990188457071781e-06,-5.30388206243515e-07,3.7997961044311523e-07,-4.001776687800884e-11,-6.39829522697255e-10,-1.0495568858459592e-09,0.0
47400.0,-1.0997027857229114e-06,-5.699694156646729e-07,3.296881914138794e-07,2.000888343900442e-11,-6.098161975387484e-10,-1.0600160749163479e-09,0.0
47460.0,-1.0969815775752068e-06,-5.997717380523682e-07,2.60770320892334e-07,7.003109203651547e-11,-5.802576197311282e-10,-1.0800249583553523e-09,0.0
47520.0,-1.091044396162033e-06,-6.402842700481415e-07,1.8998980522155762e-07,1.3005774235352874e-10,-5.402398528531194e-10,-1.0900294000748545e-09,0.0
47580.0,-1.0801013559103012e-06,-6.700865924358368e-07,1.2945383787155151e-07,1.90084392670542e-10,-5.097717803437263e-10,-1.1010570233338512e-09,0.0
47640.0,-1.0700896382331848e-06,-6.998889148235321e-07,6.05359673500061e-08,2.5011104298755527e-10,-4.702087608166039e-10,-1.1060024007747415e-09,0.0
47700.0,-1.050066202878952e-06,-7.199123501777649e-07,-1.0244548320770264e-08,3.001332515850663e-10,-4.4019543565809727e-10,-1.1083045592386043e-09,0.0
47760.0,-1.0300427675247192e-06,-7.501803338527679e-07,-7.078051567077637e-08,3.5015546018257737e-10,-3.992681740783155e-10,-1.1079919204348698e-09,0.0
47820.0,-1.0100193321704865e-06,-7.699709385633469e-07,-1.3969838619232178e-07,4.1018211049959064e-10,-3.601599019020796e-10,-1.1040128811146133e-09,0.0
47880.0,-9.899958968162537e-07,-8.00006091594696e-07,-2.1047890186309814e-07,4.602043190971017e-10,-3.3014657674357295e-10,-1.1000338417943567e-09,0.0
47940.0,-9.499490261077881e-07,-8.200295269489288e-07,-2.7008354663848877e-07,5.102265276946127e-10,-2.801243681460619e-10,-1.0800249583553523e-09,0.0
48000.0,-9.201467037200928e-07,-8.300412446260452e-07,-3.3993273973464966e-07,5.602487362921238e-10,-2.4010660126805305e-10,-1.07002051663585e-09,0.0
48060.0,-8.903443813323975e-07,-8.440110832452774e-07,-4.10713255405426e-07,6.102709448896348e-10,-1.90084392670542e-10,-1.0600160749163479e-09,0.0
48120.0,-8.498318493366241e-07,-8.550705388188362e-07,-4.600733518600464e-07,6.502887117676437e-10,-1.6007106751203537e-10,-1.0400071914773434e-09,0.0
48180.0,-8.102506399154663e-07,-8.629867807030678e-07,-5.299225449562073e-07,7.09405867382884e-10,-1.1004885891452432e-10,-1.019998308038339e-09,0.0
48240.0,-7.702037692070007e-07,-8.680071914568543e-07,-5.895271897315979e-07,7.403286872431636e-10,-7.003109203651547e-11,-9.899849828798324e-10,0.0
48300.0,-7.199123501777649e-07,-8.700008038431406e-07,-6.50063157081604e-07,7.903508958406746e-10,-2.000888343900442e-11,-9.69976099440828e-10,0.0
48360.0,-6.603077054023743e-07,-8.700299076735973e-07,-7.105991244316101e-07,8.303686627186835e-10,3.001332515850663e-11,-9.299583325628191e-10,0.0
48420.0,-6.100162863731384e-07,-8.669449016451836e-07,-7.599592208862305e-07,8.699316822458059e-10,8.003553375601768e-11,-9.104041964747012e-10,0.0
48480.0,-5.606561899185181e-07,-8.599599823355675e-07,-8.195638656616211e-07,8.999450074043125e-10,1.2005330063402653e-10,-8.694769348949194e-10,0.0
48540.0,-5.094334483146667e-07,-8.50064679980278e-07,-8.698552846908569e-07,9.399627742823213e-10,1.6916601452976465e-10,-8.303686627186835e-10,0.0
48600.0,-4.498288035392761e-07,-8.400529623031616e-07,-9.10833477973938e-07,9.69976099440828e-10,2.1009327610954642e-10,-7.894414011389017e-10,0.0
48660.0,-3.8929283618927e-07,-8.298084139823914e-07,-9.601935744285583e-07,9.899849828798324e-10,2.5011104298755527e-10,-7.403286872431636e-10,0.0
48720.0,-3.296881914138794e-07,-8.097849786281586e-07,-1.0100193321704865e-06,1.019998308038339e-09,2.992237568832934e-10,-6.994014256633818e-10,0.0
48780.0,-2.7008354663848877e-07,-8.00006091594696e-07,-1.050066202878952e-06,1.0500116331968457e-09,3.5015546018257737e-10,-6.502887117676437e-10,0.0
48840.0,-2.1047890186309814e-07,-7.69738107919693e-07,-1.0798685252666473e-06,1.07002051663585e-09,3.901732270605862e-10,-5.902620614506304e-10,0.0
48900.0,-1.4062970876693726e-07,-7.399357855319977e-07,-1.119915395975113e-06,1.0800249583553523e-09,4.4019543565809727e-10,-5.502442945726216e-10,0.0
48960.0,-7.916241884231567e-08,-7.199123501777649e-07,-1.1497177183628082e-06,1.0960548024741001e-09,4.802132025361061e-10,-4.902176442556083e-10,0.0
49020.0,-1.0244548320770264e-08,-6.896443665027618e-07,-1.169741153717041e-06,1.1060024007747415e-09,5.197762220632285e-10,-4.3019099393859506e-10,0.0
49080.0,4.936009645462036e-08,-6.598420441150665e-07,-1.200009137392044e-06,1.1136052080473746e-09,5.497895472217351e-10,-3.701643436215818e-10,0.0
49140.0,1.30385160446167e-07,-6.202608346939087e-07,-1.2200325727462769e-06,1.1170016023243079e-09,5.89807314099744e-10,-3.192326403222978e-10,0.0
49200.0,1.8998980522155762e-07,-5.899928510189056e-07,-1.2398231774568558e-06,1.1190195436938666e-09,6.298250809777528e-10,-2.5011104298755527e-10,0.0
49260.0,2.598389983177185e-07,-5.397014319896698e-07,-1.251930370926857e-06,1.1169731806148775e-09,6.602931534871459e-10,-1.90084392670542e-10,0.0
49320.0,3.1944364309310913e-07,-5.00120222568512e-07,-1.261010766029358e-06,1.110038283513859e-09,6.998561730142683e-10,-1.3005774235352874e-10,0.0
49380.0,3.902241587638855e-07,-4.600733518600464e-07,-1.2669916031882167e-06,1.1000338417943567e-09,7.298694981727749e-10,-6.002665031701326e-11,0.0
49440.0,4.600733518600464e-07,-4.200264811515808e-07,-1.267995685338974e-06,1.0800249583553523e-09,7.598828233312815e-10,0.0,0.0
49500.0,5.206093192100525e-07,-3.6973506212234497e-07,-1.2660166248679161e-06,1.07002051663585e-09,7.898961484897882e-10,7.003109203651547e-11,0.0
49560.0,5.802139639854431e-07,-3.296881914138794e-07,-1.2600794434547424e-06,1.0500116331968457e-09,8.099050319287926e-10,1.3915268937125802e-10,0.0
49620.0,6.398186087608337e-07,-2.7008354663848877e-07,-1.250067725777626e-06,1.019998308038339e-09,8.399183570872992e-10,2.1009327610954642e-10,0.0
49680.0,7.096678018569946e-07,-2.207234501838684e-07,-1.2300442904233932e-06,9.999894245993346e-10,8.599272405263036e-10,2.801243681460619e-10,0.0
49740.0,7.692724466323853e-07,-1.695007085800171e-07,-1.2200325727462769e-06,9.69976099440828e-10,8.74024408403784e-10,3.4924596548080444e-10,0.0
49800.0,8.195638656616211e-07,-1.0989606380462646e-07,-1.1897645890712738e-06,9.399627742823213e-10,8.890310709830374e-10,4.092726157978177e-10,0.0
49860.0,8.791685104370117e-07,-5.960464477539063e-08,-1.1599622666835785e-06,8.999450074043125e-10,9.019913704833016e-10,4.802132025361061e-10,0.0
49920.0,9.397044777870178e-07,0.0,-1.1399388313293457e-06,8.703864295966923e-10,9.110010523727397e-10,5.402398528531194e-10,0.0
49980.0,9.899958968162537e-07,5.029141902923584e-08,-1.1101365089416504e-06,8.094502845779061e-10,9.169980330625549e-10,6.002665031701326e-10,0.0
50040.0,1.0300427675247192e-06,9.96515154838562e-08,-1.0598450899124146e-06,7.703420124016702e-10,9.209770723828115e-10,6.702975952066481e-10,0.0
50100.0,1.080334186553955e-06,1.5925616025924683e-07,-1.0300427675247192e-06,7.303242455236614e-10,9.22000253922306e-10,7.203198038041592e-10,0.0
50160.0,1.119915395975113e-06,2.1047890186309814e-07,-9.797513484954834e-07,6.702975952066481e-10,9.200675776810385e-10,7.803464541211724e-10,0.0
50220.0,1.1497177183628082e-06,2.7008354663848877e-07,-9.30391252040863e-07,6.202753866091371e-10,9.099494491238147e-10,8.403731044381857e-10,0.0
50280.0,1.200009137392044e-06,3.1944364309310913e-07,-8.800998330116272e-07,5.602487362921238e-10,8.999450074043125e-10,8.894858183339238e-10,0.0
50340.0,1.2302771210670471e-06,3.6973506212234497e-07,-8.298084139823914e-07,5.102265276946127e-10,8.899405656848103e-10,9.404175216332078e-10,0.0
50400.0,1.2600794434547424e-06,4.293397068977356e-07,-7.702037692070007e-07,4.4019543565809727e-10,8.801634976407513e-10,9.899849828798324e-10,0.0
50460.0,1.2801028788089752e-06,4.805624485015869e-07,-7.105991244316101e-07,3.701643436215818e-10,8.599272405263036e-10,1.0300027497578412e-09,0.0
50520.0,1.300126314163208e-06,5.299225449562073e-07,-6.398186087608337e-07,3.1013769330456853e-10,8.403731044381857e-10,1.0800249583553523e-09,0.0
50580.0,1.3101380318403244e-06,5.699694156646729e-07,-5.802139639854431e-07,2.5011104298755527e-10,8.199094736482948e-10,1.1200427252333611e-09,0.0
50640.0,1.3279495760798454e-06,6.300397217273712e-07,-5.094334483146667e-07,1.800799509510398e-10,7.903508958406746e-10,1.1500560503918678e-09,0.0
50700.0,1.3360404409468174e-06,6.700865924358368e-07,-4.3958425521850586e-07,1.1004885891452432e-10,7.598828233312815e-10,1.1800693755503744e-09,0.0
50760.0,1.3410026440396905e-06,7.101334631443024e-07,-3.6973506212234497e-07,4.001776687800884e-11,7.298694981727749e-10,1.210082700708881e-09,0.0
50820.0,1.3409880921244621e-06,7.599592208862305e-07,-2.896413207054138e-07,-3.001332515850663e-11,6.898517312947661e-10,1.2400960258673877e-09,0.0
50880.0,1.3380777090787888e-06,8.00006091594696e-07,-2.1979212760925293e-07,-1.000444171950221e-10,6.598384061362594e-10,1.2498730939114466e-09,0.0
50940.0,1.3299286365509033e-06,8.298084139823914e-07,-1.3969838619232178e-07,-1.7007550923153758e-10,6.102709448896348e-10,1.2690861694863997e-09,0.0
51000.0,1.3101380318403244e-06,8.698552846908569e-07,-6.05359673500061e-08,-2.4010660126805305e-10,5.70253178011626e-10,1.2800001059076749e-09,0.0
51060.0,1.2998934835195541e-06,9.0012326836586e-07,1.0244548320770264e-08,-3.1013769330456853e-10,5.302354111336172e-10,1.2869918464275543e-09,0.0
51120.0,1.2801028788089752e-06,9.401701390743256e-07,8.940696716308594e-08,-3.701643436215818e-10,4.893081495538354e-10,1.290004547627177e-09,0.0
51180.0,1.2600794434547424e-06,9.601935744285583e-07,1.695007085800171e-07,-4.4019543565809727e-10,4.3928594095632434e-10,1.287958184548188e-09,0.0
51240.0,1.2298114597797394e-06,9.899958968162537e-07,2.505257725715637e-07,-5.002220859751105e-10,3.901732270605862e-10,1.2810232874471694e-09,0.0
51300.0,1.200009137392044e-06,1.00000761449337e-06,3.296881914138794e-07,-5.70253178011626e-10,3.4015101846307516e-10,1.2701093510258943e-09,0.0
51360.0,1.1599622666835785e-06,1.0300427675247192e-06,4.0046870708465576e-07,-6.302798283286393e-10,2.801243681460619e-10,1.2498730939114466e-09,0.0
51420.0,1.1203810572624207e-06,1.0399380698800087e-06,4.7031790018081665e-07,-6.903064786456525e-10,2.3010215954855084e-10,1.2398686521919444e-09,0.0
51480.0,1.0798685252666473e-06,1.0540243238210678e-06,5.494803190231323e-07,-7.503331289626658e-10,1.7007550923153758e-10,1.210082700708881e-09,0.0
51540.0,1.019798219203949e-06,1.0630465112626553e-06,6.193295121192932e-07,-8.094502845779061e-10,1.2005330063402653e-10,1.1800693755503744e-09,0.0
51600.0,9.797513484954834e-07,1.0679941624403e-06,6.798654794692993e-07,-8.694769348949194e-10,7.003109203651547e-11,1.16006049211137e-09,0.0
51660.0,9.30391252040863e-07,1.0703952284529805e-06,7.599592208862305e-07,-9.104041964747012e-10,1.000444171950221e-11,1.1200427252333611e-09,0.0
51720.0,8.698552846908569e-07,1.0690419003367424e-06,8.195638656616211e-07,-9.599716577213258e-10,-5.002220859751105e-11,1.0800249583553523e-09,0.0
51780.0,8.195638656616211e-07,1.066015101969242e-06,8.800998330116272e-07,-9.999894245993346e-10,-1.000444171950221e-10,1.0400071914773434e-09,0.0
51840.0,7.497146725654602e-07,1.0570511221885681e-06,9.406358003616333e-07,-1.0400071914773434e-09,-1.6007106751203537e-10,9.795257938094437e-10,0.0
51900.0,6.901100277900696e-07,1.0400544852018356e-06,1.0095536708831787e-06,-1.0900294000748545e-09,-2.1009327610954642e-10,9.295035852119327e-10,0.0
51960.0,6.202608346939087e-07,1.0300427675247192e-06,1.0598450899124146e-06,-1.1200427252333611e-09,-2.601154847070575e-10,8.794813766144216e-10,0.0
52020.0,5.606561899185181e-07,1.0200310498476028e-06,1.1101365089416504e-06,-1.1400516086723655e-09,-3.2014213502407074e-10,8.294591680169106e-10,0.0
52080.0,4.898756742477417e-07,9.899958968162537e-07,1.1492520570755005e-06,-1.1696101864799857e-09,-3.701643436215818e-10,7.594280759803951e-10,0.0
52140.0,4.10713255405426e-07,9.699724614620209e-07,1.200009137392044e-06,-1.1900738172698766e-09,-4.1018211049959064e-10,7.003109203651547e-10,0.0
52200.0,3.3993273973464966e-07,9.499490261077881e-07,1.2400560081005096e-06,-1.210082700708881e-09,-4.702087608166039e-10,6.393747753463686e-10,0.0
52260.0,2.7008354663848877e-07,9.099021553993225e-07,1.2801028788089752e-06,-1.21985976875294e-09,-5.097717803437263e-10,5.70253178011626e-10,0.0
52320.0,1.8998980522155762e-07,8.796341717243195e-07,1.3099052011966705e-06,-1.2289547157706693e-09,-5.597939889412373e-10,5.002220859751105e-10,0.0
52380.0,1.30385160446167e-07,8.502975106239319e-07,1.3397075235843658e-06,-1.2329905985097867e-09,-6.002665031701326e-10,4.2018655221909285e-10,0.0
52440.0,5.029141902923584e-08,8.097849786281586e-07,1.3601966202259064e-06,-1.2340137800492812e-09,-6.39829522697255e-10,3.601599019020796e-10,0.0
52500.0,-2.9802322387695312e-08,7.69738107919693e-07,1.3799872249364853e-06,-1.2300063190195942e-09,-6.898517312947661e-10,2.7921487344428897e-10,0.0
52560.0,-1.0058283805847168e-07,7.199123501777649e-07,1.3899989426136017e-06,-1.2220198186696507e-09,-7.198650564532727e-10,2.1009327610954642e-10,0.0
52620.0,-1.695007085800171e-07,6.803311407566071e-07,1.4030374586582184e-06,-1.2099690138711594e-09,-7.498783816117793e-10,1.3005774235352874e-10,0.0
52680.0,-2.39349901676178e-07,6.295740604400635e-07,1.409091055393219e-06,-1.1900738172698766e-09,-7.903508958406746e-10,6.002665031701326e-11,0.0
52740.0,-3.203749656677246e-07,5.895271897315979e-07,1.4099932741373777e-06,-1.1800693755503744e-09,-8.103597792796791e-10,-2.000888343900442e-11,0.0
52800.0,-3.7997961044311523e-07,5.401670932769775e-07,1.4069955796003342e-06,-1.1500560503918678e-09,-8.399183570872992e-10,-9.00399754755199e-11,0.0
52860.0,-4.498288035392761e-07,4.898756742477417e-07,1.3989629223942757e-06,-1.1200427252333611e-09,-8.599272405263036e-10,-1.7007550923153758e-10,0.0
52920.0,-5.19677996635437e-07,4.302710294723511e-07,1.3869721442461014e-06,-1.0900294000748545e-09,-8.801634976407513e-10,-2.4010660126805305e-10,0.0
52980.0,-5.792826414108276e-07,3.7997961044311523e-07,1.3799872249364853e-06,-1.0500116331968457e-09,-8.999450074043125e-10,-3.001332515850663e-10,0.0
53040.0,-6.50063157081604e-07,3.1944364309310913e-07,1.3499520719051361e-06,-1.019998308038339e-09,-9.099494491238147e-10,-3.80168785341084e-10,0.0
53100.0,-6.994232535362244e-07,2.7008354663848877e-07,1.3201497495174408e-06,-9.799805411603302e-10,-9.209770723828115e-10,-4.4019543565809727e-10,0.0
53160.0,-7.60890543460846e-07,2.0954757928848267e-07,1.2898817658424377e-06,-9.399627742823213e-10,-9.2791196948383e-10,-5.102265276946127e-10,0.0
53220.0,-8.102506399154663e-07,1.601874828338623e-07,1.2596137821674347e-06,-8.899405656848103e-10,-9.32971033762442e-10,-5.693436833098531e-10,0.0
53280.0,-8.698552846908569e-07,1.0058283805847168e-07,1.2298114597797394e-06,-8.403731044381857e-10,-9.339942153019365e-10,-6.402842700481415e-10,0.0
53340.0,-9.10833477973938e-07,4.0046870708465576e-08,1.1902302503585815e-06,-7.894414011389017e-10,-9.333120942756068e-10,-6.994014256633818e-10,0.0
53400.0,-9.601935744285583e-07,-1.0244548320770264e-08,1.1497177183628082e-06,-7.303242455236614e-10,-9.300151759816799e-10,-7.503331289626658e-10,0.0
53460.0,-9.997747838497162e-07,-6.984919309616089e-08,1.0998919606208801e-06,-6.803020369261503e-10,-9.22000253922306e-10,-8.003553375601768e-10,0.0
53520.0,-1.050066202878952e-06,-1.2014061212539673e-07,1.0402873158454895e-06,-6.193658919073641e-10,-9.130189937422983e-10,-8.603819878771901e-10,0.0
53580.0,-1.0798685252666473e-06,-1.695007085800171e-07,9.899958968162537e-07,-5.593392415903509e-10,-8.999450074043125e-10,-9.104041964747012e-10,0.0
53640.0,-1.1003576219081879e-06,-2.300366759300232e-07,9.397044777870178e-07,-5.002220859751105e-10,-8.799361239653081e-10,-9.595169103704393e-10,0.0
53700.0,-1.1296942830085754e-06,-2.8032809495925903e-07,8.800998330116272e-07,-4.501998773775995e-10,-8.701590559212491e-10,-9.995346772484481e-10,0.0
53760.0,-1.1599622666835785e-06,-3.3061951398849487e-07,8.204951882362366e-07,-3.892637323588133e-10,-8.501501724822447e-10,-1.0400071914773434e-09,0.0
53820.0,-1.1899974197149277e-06,-3.7997961044311523e-07,7.497146725654602e-07,-3.2014213502407074e-10,-8.199094736482948e-10,-1.0800249583553523e-09,0.0
53880.0,-1.200009137392044e-06,-4.302710294723511e-07,6.901100277900696e-07,-2.601154847070575e-10,-7.999005902092904e-10,-1.1095835361629725e-09,0.0
53940.0,-1.2100208550691605e-06,-4.796311259269714e-07,6.202608346939087e-07,-1.90084392670542e-10,-7.698872650507838e-10,-1.139596861321479e-09,0.0
54000.0,-1.2220116332173347e-06,-5.19677996635437e-07,5.504116415977478e-07,-1.3005774235352874e-10,-7.398739398922771e-10,-1.1700649338308722e-09,0.0
54060.0,-1.2289965525269508e-06,-5.699694156646729e-07,4.796311259269714e-07,-6.002665031701326e-11,-7.098606147337705e-10,-1.1900738172698766e-09,0.0
54120.0,-1.2300151865929365e-06,-6.100162863731384e-07,4.10713255405426e-07,1.000444171950221e-11,-6.803020369261503e-10,-1.210082700708881e-09,0.0
54180.0,-1.2280070222914219e-06,-6.50063157081604e-07,3.3061951398849487e-07,7.003109203651547e-11,-6.498339644167572e-10,-1.2200871424283832e-09,0.0
54240.0,-1.2219534255564213e-06,-6.901100277900696e-07,2.60770320892334e-07,1.2005330063402653e-10,-6.098161975387484e-10,-1.2398686521919444e-09,0.0
54300.0,-1.2129312381148338e-06,-7.203780114650726e-07,1.8998980522155762e-07,2.000888343900442e-10,-5.697984306607395e-10,-1.2470309229684062e-09,0.0
54360.0,-1.200009137392044e-06,-7.599592208862305e-07,1.0989606380462646e-07,2.5920599000528455e-10,-5.402398528531194e-10,-1.2540795069071464e-09,0.0
54420.0,-1.1799857020378113e-06,-7.902272045612335e-07,4.0046870708465576e-08,3.2014213502407074e-10,-4.897628969047219e-10,-1.257006942978478e-09,0.0
54480.0,-1.1599622666835785e-06,-8.200295269489288e-07,-4.0046870708465576e-08,3.80168785341084e-10,-4.501998773775995e-10,-1.257006942978478e-09,0.0
54540.0,-1.1399388313293457e-06,-8.400529623031616e-07,-1.2014061212539673e-07,4.3928594095632434e-10,-4.092726157978177e-10,-1.2539658200694248e-09,0.0
54600.0,-1.1096708476543427e-06,-8.698552846908569e-07,-1.8998980522155762e-07,5.002220859751105e-10,-3.601599019020796e-10,-1.2460077414289117e-09,0.0
54660.0,-1.0798685252666473e-06,-8.901115506887436e-07,-2.7008354663848877e-07,5.493347998708487e-10,-3.192326403222978e-10,-1.2398686521919444e-09,0.0
54720.0,-1.0398216545581818e-06,-9.101349860429764e-07,-3.3993273973464966e-07,6.102709448896348e-10,-2.6921043172478676e-10,-1.2300915841478854e-09,0.0
54780.0,-1.000240445137024e-06,-9.199138730764389e-07,-4.0978193283081055e-07,6.602931534871459e-10,-2.3010215954855084e-10,-1.210082700708881e-09,0.0
54840.0,-9.601935744285583e-07,-9.310897439718246e-07,-4.805624485015869e-07,7.09405867382884e-10,-1.800799509510398e-10,-1.1900738172698766e-09,0.0
54900.0,-9.201467037200928e-07,-9.400537237524986e-07,-5.597248673439026e-07,7.703420124016702e-10,-1.3005774235352874e-10,-1.16006049211137e-09,0.0
54960.0,-8.698552846908569e-07,-9.469804354012012e-07,-6.193295121192932e-07,8.203642209991813e-10,-8.003553375601768e-11,-1.1300471669528633e-09,0.0
55020.0,-8.102506399154663e-07,-9.502000466454774e-07,-6.901100277900696e-07,8.703864295966923e-10,-3.001332515850663e-11,-1.110038283513859e-09,0.0
55080.0,-7.599592208862305e-07,-9.51054971665144e-07,-7.599592208862305e-07,9.099494491238147e-10,1.000444171950221e-11,-1.0800249583553523e-09,0.0
55140.0,-7.003545761108398e-07,-9.479699656367302e-07,-8.093193173408508e-07,9.499672160018235e-10,7.003109203651547e-11,-1.0400071914773434e-09,0.0
55200.0,-6.50063157081604e-07,-9.42964106798172e-07,-8.800998330116272e-07,9.999894245993346e-10,1.0913936421275139e-10,-1.0095391189679503e-09,0.0
55260.0,-5.904585123062134e-07,-9.399373084306717e-07,-9.406358003616333e-07,1.0400071914773434e-09,1.6007106751203537e-10,-9.695213520899415e-10,0.0
55320.0,-5.19677996635437e-07,-9.299255907535553e-07,-1.000240445137024e-06,1.0800249583553523e-09,2.2009771782904863e-10,-9.204086381942034e-10,0.0
55380.0,-4.591420292854309e-07,-9.099021553993225e-07,-1.0496005415916443e-06,1.0995790944434702e-09,2.701199264265597e-10,-8.703864295966923e-10,0.0
55440.0,-3.7997961044311523e-07,-9.0012326836586e-07,-1.0998919606208801e-06,1.1300471669528633e-09,3.1013769330456853e-10,-8.203642209991813e-10,0.0
55500.0,-3.203749656677246e-07,-8.698552846908569e-07,-1.150183379650116e-06,1.16006049211137e-09,3.5925040720030665e-10,-7.703420124016702e-10,0.0
55560.0,-2.505257725715637e-07,-8.502975106239319e-07,-1.1897645890712738e-06,1.1898464435944334e-09,4.1018211049959064e-10,-7.203198038041592e-10,0.0
55620.0,-1.7043203115463257e-07,-8.200295269489288e-07,-1.2400560081005096e-06,1.210082700708881e-09,4.602043190971017e-10,-6.602931534871459e-10,0.0
55680.0,-1.0058283805847168e-07,-7.897615432739258e-07,-1.2703239917755127e-06,1.2330474419286475e-09,4.997673386242241e-10,-6.002665031701326e-10,0.0
55740.0,-2.0489096641540527e-08,-7.599592208862305e-07,-1.3099052011966705e-06,1.2489635992096737e-09,5.502442945726216e-10,-5.402398528531194e-10,0.0
55800.0,4.0046870708465576e-08,-7.296912372112274e-07,-1.3397075235843658e-06,1.2620091638382291e-09,5.89807314099744e-10,-4.702087608166039e-10,0.0
55860.0,1.2014061212539673e-07,-6.901100277900696e-07,-1.369975507259369e-06,1.2709051588899456e-09,6.39829522697255e-10,-4.1018211049959064e-10,0.0
55920.0,2.0954757928848267e-07,-6.50063157081604e-07,-1.3899989426136017e-06,1.2760210665874183e-09,6.803020369261503e-10,-3.4015101846307516e-10,0.0
55980.0,2.8032809495925903e-07,-6.100162863731384e-07,-1.400010660290718e-06,1.279090611205902e-09,7.203198038041592e-10,-2.701199264265597e-10,0.0
56040.0,3.501772880554199e-07,-5.597248673439026e-07,-1.418055035173893e-06,1.2801137927453965e-09,7.598828233312815e-10,-1.90084392670542e-10,0.0
56100.0,4.302710294723511e-07,-5.19677996635437e-07,-1.428008545190096e-06,1.2701093510258943e-09,7.999005902092904e-10,-1.2005330063402653e-10,0.0
56160.0,5.00120222568512e-07,-4.7031790018081665e-07,-1.4329998521134257e-06,1.2598775356309488e-09,8.29913915367797e-10,-5.002220859751105e-11,0.0
56220.0,5.802139639854431e-07,-4.200264811515808e-07,-1.4339457266032696e-06,1.2400960258673877e-09,8.699316822458059e-10,2.000888343900442e-11,0.0
56280.0,6.603077054023743e-07,-3.594905138015747e-07,-1.4289980754256248e-06,1.2300915841478854e-09,9.001723810797557e-10,1.000444171950221e-10,0.0
56340.0,7.292255759239197e-07,-3.0919909477233887e-07,-1.4200340956449509e-06,1.2000782589893788e-09,9.299583325628191e-10,1.800799509510398e-10,0.0
56400.0,8.00006091594696e-07,-2.4959444999694824e-07,-1.4100223779678345e-06,1.1800693755503744e-09,9.599716577213258e-10,2.601154847070575e-10,0.0
56460.0,8.698552846908569e-07,-1.8998980522155762e-07,-1.3899989426136017e-06,1.1500560503918678e-09,9.799805411603302e-10,3.4015101846307516e-10,0.0
56520.0,9.397044777870178e-07,-1.30385160446167e-07,-1.3601966202259064e-06,1.110038283513859e-09,1.001922100840602e-09,4.2018655221909285e-10,0.0
56580.0,1.000240445137024e-06,-8.009374141693115e-08,-1.3397075235843658e-06,1.0800249583553523e-09,1.019998308038339e-09,5.002220859751105e-10,0.0
56640.0,1.0700896382331848e-06,-1.0244548320770264e-08,-1.3099052011966705e-06,1.039552444126457e-09,1.0350049706175923e-09,5.70253178011626e-10,0.0
56700.0,1.130625605583191e-06,5.029141902923584e-08,-1.269858330488205e-06,9.904397302307189e-10,1.0465760480471431e-09,6.402842700481415e-10,0.0
56760.0,1.1799857020378113e-06,1.0989606380462646e-07,-1.2298114597797394e-06,9.395080269314349e-10,1.0550138540565968e-09,7.203198038041592e-10,0.0
56820.0,1.2400560081005096e-06,1.8067657947540283e-07,-1.1799857020378113e-06,8.894858183339238e-10,1.0589928933768533e-09,8.003553375601768e-10,0.0
56880.0,1.2898817658424377e-06,2.4028122425079346e-07,-1.1296942830085754e-06,8.294591680169106e-10,1.0600160749163479e-09,8.603819878771901e-10,0.0
56940.0,1.3401731848716736e-06,3.1013041734695435e-07,-1.0794028639793396e-06,7.803464541211724e-10,1.0600160749163479e-09,9.304130799137056e-10,0.0
57000.0,1.3899989426136017e-06,3.7066638469696045e-07,-1.019798219203949e-06,7.09405867382884e-10,1.0597887012409046e-09,9.995346772484481e-10,0.0
57060.0,1.419801265001297e-06,4.302710294723511e-07,-9.601935744285583e-07,6.502887117676437e-10,1.0500116331968457e-09,1.0604708222672343e-09,0.0
57120.0,1.4598481357097626e-06,4.898756742477417e-07,-8.903443813323975e-07,5.802576197311282e-10,1.0400071914773434e-09,1.1300471669528633e-09,0.0
